smiles,temp,density
CCCCCC(C)=C,225,2.79971181
CCCCCC(C)=C,250,2.65901596
CCCCCC(C)=C,275,2.53225219
CCCCCC(C)=C,300,2.41738264
CCCCCC(C)=C,325,2.31275982
CCCCCC(C)=C,350,2.21703503
CCCCCC(C)=C,375,2.12909207
CCCCCC(C)=C,400,2.04799818
CCCCCC(C)=C,425,1.97296704
CCCCCC(C)=C,450,1.90333059
CCCCCC(C)=C,475,1.83851721
CCCCCC(C)=C,500,1.77803465
CCC/C=C(C)/CC,25,725.238651
CCC/C=C(C)/CC,50,704.251029
CCC/C=C(C)/CC,75,682.387194
CCC/C=C(C)/CC,100,659.48371
CCC/C=C(C)/CC,125,3.566525
CCC/C=C(C)/CC,150,3.3357227
CCC/C=C(C)/CC,175,3.1346196
CCC/C=C(C)/CC,200,2.9575505
CCC/C=C(C)/CC,225,2.80026151
CCC/C=C(C)/CC,250,2.65948321
CCC/C=C(C)/CC,275,2.53265328
CCC/C=C(C)/CC,300,2.41772998
CCC/C=C(C)/CC,325,2.31306297
CCC/C=C(C)/CC,350,2.21730149
CCC/C=C(C)/CC,375,2.12932779
CCC/C=C(C)/CC,400,2.04820792
CCC/C=C(C)/CC,425,1.97315466
CCC/C=C(C)/CC,450,1.90349924
CCC/C=C(C)/CC,475,1.83866951
CCC/C=C(C)/CC,500,1.77817275
CC/C=C/CC(C)C,25,679.703354
CC/C=C/CC(C)C,50,659.75111
CC/C=C/CC(C)C,75,638.872297
CC/C=C/CC(C)C,100,616.880202
CC/C=C/CC(C)C,125,3.55441547
CC/C=C/CC(C)C,150,3.32621468
CC/C=C/CC(C)C,175,3.1270281
CC/C=C/CC(C)C,200,2.95140236
CC/C=C/CC(C)C,225,2.79522087
CC/C=C/CC(C)C,250,2.6553061
CC/C=C/CC(C)C,275,2.52915895
CC/C=C/CC(C)C,300,2.41478226
CC/C=C/CC(C)C,325,2.3105576
CC/C=C/CC(C)C,350,2.21515763
CC/C=C/CC(C)C,375,2.127482
CC/C=C/CC(C)C,400,2.04660988
CC/C=C/CC(C)C,425,1.97176403
CC/C=C/CC(C)C,450,1.90228343
CC/C=C/CC(C)C,475,1.83760195
CC/C=C/CC(C)C,500,1.77723162
CCCCC(C)C=C,25,708.547919
CCCCC(C)C=C,50,686.444666
CCCCC(C)C=C,75,663.327968
CCCCC(C)C=C,100,638.988867
CCCCC(C)C=C,125,3.56165713
