smiles,temp,density
CCCCCCCCCC(C)CCCCC,325,3.25020334
CCCCCCCCCC(C)CCCCC,350,3.11252898
CCCCCCCCCC(C)CCCCC,375,2.98647823
CCCCCCCCCC(C)CCCCC,400,2.87058547
CCCCCCCCCC(C)CCCCC,425,2.76362945
CCCCCCCCCC(C)CCCCC,450,2.66458315
CCCCCCCCCC(C)CCCCC,475,2.57257547
CCCCCCCCCC(C)CCCCC,500,2.4868621
CCCCCCCCCCCCCC(C)CC,25,680.280857
CCCCCCCCCCCCCC(C)CC,50,665.157171
CCCCCCCCCCCCCC(C)CC,75,649.558169
CCCCCCCCCCCCCC(C)CC,100,26.9335444
CCCCCCCCCCCCCC(C)CC,125,14.0695326
CCCCCCCCCCCCCC(C)CC,150,11.2528877
CCCCCCCCCCCCCC(C)CC,175,9.73312857
CCCCCCCCCCCCCC(C)CC,200,8.48662306
CCCCCCCCCCCCCC(C)CC,225,7.12065059
CCCCCCCCCCCCCC(C)CC,250,5.33515758
CCCCCCCCCCCCCC(C)CC,275,3.72376034
CCCCCCCCCCCCCC(C)CC,300,3.55039018
CCCCCCCCCCCCCC(C)CC,325,3.3931443
CCCCCCCCCCCCCC(C)CC,350,3.24978084
CCCCCCCCCCCCCC(C)CC,375,3.11846994
CCCCCCCCCCCCCC(C)CC,400,2.99770048
CCCCCCCCCCCCCC(C)CC,425,2.88621165
CCCCCCCCCCCCCC(C)CC,450,2.78294191
CCCCCCCCCCCCCC(C)CC,475,2.68698998
CCCCCCCCCCCCCC(C)CC,500,2.5975851
CCCCCCCCCC(C)CCCCCC,25,698.944077
CCCCCCCCCC(C)CCCCCC,50,682.223572
CCCCCCCCCC(C)CCCCCC,75,664.992331
CCCCCCCCCC(C)CCCCCC,100,26.9514803
CCCCCCCCCC(C)CCCCCC,125,14.0582707
CCCCCCCCCC(C)CCCCCC,150,11.2032285
CCCCCCCCCC(C)CCCCCC,175,9.61148291
CCCCCCCCCC(C)CCCCCC,200,8.24300042
CCCCCCCCCC(C)CCCCCC,225,6.69402055
CCCCCCCCCC(C)CCCCCC,250,4.6654436
CCCCCCCCCC(C)CCCCCC,275,3.73331867
CCCCCCCCCC(C)CCCCCC,300,3.55831652
CCCCCCCCCC(C)CCCCCC,325,3.39976925
CCCCCCCCCC(C)CCCCCC,350,3.25535652
CCCCCCCCCC(C)CCCCCC,375,3.12319128
CCCCCCCCCC(C)CCCCCC,400,3.00172011
CCCCCCCCCC(C)CCCCCC,425,2.8896504
CCCCCCCCCC(C)CCCCCC,450,2.7858963
CCCCCCCCCC(C)CCCCCC,475,2.68953796
CCCCCCCCCC(C)CCCCCC,500,2.59979003
CCCCCCCCCCCCC(C)CCC,25,690.612354
CCCCCCCCCCCCC(C)CCC,50,674.197627
CCCCCCCCCCCCC(C)CCC,75,657.295007
CCCCCCCCCCCCC(C)CCC,100,26.9336902
CCCCCCCCCCCCC(C)CCC,125,14.0549548
CCCCCCCCCCCCC(C)CCC,150,11.2099561
CCCCCCCCCCCCC(C)CCC,175,9.64556288
CCCCCCCCCCCCC(C)CCC,200,652.829734
CCCCCCCCCCCCC(C)CCC,225,632.237298
CCCCCCCCCCCCC(C)CCC,250,610.683165
CCCCCCCCCCCCC(C)CCC,275,587.965463
CCCCCCCCCCCCC(C)CCC,300,5.4121149
CCCCCCCCCCCCC(C)CCC,325,5.15072748
CCCCCCCCCCCCC(C)CCC,350,4.91575189
CCCCCCCCCCCCC(C)CCC,375,4.70306707
CCCCCCCCCCCCC(C)CCC,400,4.50941631
CCCCCCCCCCCCC(C)CCC,425,4.33218282
CCCCCCCCCCCCC(C)CCC,450,4.16923375
CCCCCCCCCCCCC(C)CCC,475,4.01880888
CCCCCCCCCCCCC(C)CCC,500,3.87943962
CCCCCCCCCCCCCCC(C)C,25,707.834173
CCCCCCCCCCCCCCC(C)C,50,693.903985
CCCCCCCCCCCCCCC(C)C,75,679.634232
CCCCCCCCCCCCCCC(C)C,100,664.987486
CCCCCCCCCCCCCCC(C)C,125,649.919226
CCCCCCCCCCCCCCC(C)C,150,634.37583
CCCCCCCCCCCCCCC(C)C,175,618.291778
CCCCCCCCCCCCCCC(C)C,200,601.585642
CCCCCCCCCCCCCCC(C)C,225,584.154191
CCCCCCCCCCCCCCC(C)C,250,565.863355
CCCCCCCCCCCCCCC(C)C,275,546.533793
CCCCCCCCCCCCCCC(C)C,300,5.37482938
CCCCCCCCCCCCCCC(C)C,325,5.1197708
CCCCCCCCCCCCCCC(C)C,350,4.88979774
CCCCCCCCCCCCCCC(C)C,375,4.68112193
CCCCCCCCCCCCCCC(C)C,400,4.49072255
CCCCCCCCCCCCCCC(C)C,425,4.31615375
CCCCCCCCCCCCCCC(C)C,450,4.15540884
CCCCCCCCCCCCCCC(C)C,475,4.00682232
CCCCCCCCCCCCCCC(C)C,500,3.86899772
CCCCCCCCCCCCCCC(C)CC,25,682.102743
CCCCCCCCCCCCCCC(C)CC,50,669.509892
CCCCCCCCCCCCCCC(C)CC,75,656.610678
CCCCCCCCCCCCCCC(C)CC,100,643.372503
CCCCCCCCCCCCCCC(C)CC,125,629.756803
CCCCCCCCCCCCCCC(C)CC,150,615.717419
CCCCCCCCCCCCCCC(C)CC,175,601.198361
CCCCCCCCCCCCCCC(C)CC,200,586.130639
CCCCCCCCCCCCCCC(C)CC,225,570.427674
CCCCCCCCCCCCCCC(C)CC,250,553.978402
CCCCCCCCCCCCCCC(C)CC,275,536.636499
CCCCCCCCCCCCCCC(C)CC,300,518.202693
CCCCCCCCCCCCCCC(C)CC,325,5.42671922
CCCCCCCCCCCCCCC(C)CC,350,5.18207177
CCCCCCCCCCCCCCC(C)CC,375,4.96020703
CCCCCCCCCCCCCCC(C)CC,400,4.75787126
CCCCCCCCCCCCCCC(C)CC,425,4.57243462
CCCCCCCCCCCCCCC(C)CC,450,4.40174272
CCCCCCCCCCCCCCC(C)CC,475,4.24400982
CCCCCCCCCCCCCCC(C)CC,500,4.09774033
CCCCCCCCC(C)CCCCCCCC,25,838.110002
CCCCCCCCC(C)CCCCCCCC,50,820.150607
CCCCCCCCC(C)CCCCCCCC,75,801.822257
CCCCCCCCC(C)CCCCCCCC,100,783.085641
CCCCCCCCC(C)CCCCCCCC,125,763.894382
CCCCCCCCC(C)CCCCCCCC,150,744.193158
CCCCCCCCC(C)CCCCCCCC,175,723.915112
CCCCCCCCC(C)CCCCCCCC,200,702.978232
CCCCCCCCC(C)CCCCCCCC,225,681.280135
CCCCCCCCC(C)CCCCCCCC,250,658.690304
CCCCCCCCC(C)CCCCCCCC,275,635.038103
CCCCCCCCC(C)CCCCCCCC,300,610.09336
CCCCCCCCC(C)CCCCCCCC,325,5.49945233
CCCCCCCCC(C)CCCCCCCC,350,5.24297535
CCCCCCCCC(C)CCCCCCCC,375,5.01166369
CCCCCCCCC(C)CCCCCCCC,400,4.8016877
CCCCCCCCC(C)CCCCCCCC,425,4.61000351
CCCCCCCCC(C)CCCCCCCC,450,4.43415302
CCCCCCCCC(C)CCCCCCCC,475,4.27212377
CCCCCCCCC(C)CCCCCCCC,500,4.12224827
CCCCCCCCCCCCCCCC(C)C,25,783.979732
CCCCCCCCCCCCCCCC(C)C,50,767.700847
CCCCCCCCCCCCCCCC(C)C,75,751.061765
CCCCCCCCCCCCCCCC(C)C,100,734.023545
CCCCCCCCCCCCCCCC(C)C,125,716.540082
CCCCCCCCCCCCCCCC(C)C,150,698.556141
CCCCCCCCCCCCCCCC(C)C,175,680.004649
CCCCCCCCCCCCCCCC(C)C,200,660.80286
CCCCCCCCCCCCCCCC(C)C,225,640.84677
CCCCCCCCCCCCCCCC(C)C,250,620.002726
CCCCCCCCCCCCCCCC(C)C,275,598.094239
CCCCCCCCCCCCCCCC(C)C,300,574.88026
CCCCCCCCCCCCCCCC(C)C,325,5.46868148
CCCCCCCCCCCCCCCC(C)C,350,5.2172158
CCCCCCCCCCCCCCCC(C)C,375,4.98989668
CCCCCCCCCCCCCCCC(C)C,400,4.78314386
CCCCCCCCCCCCCCCC(C)C,425,4.59409174
CCCCCCCCCCCCCCCC(C)C,450,4.42041237
CCCCCCCCCCCCCCCC(C)C,475,4.26019008
CCCCCCCCCCCCCCCC(C)C,500,4.11183052
CCCCCCCCCCCCC(C)CCCC,25,781.485497
CCCCCCCCCCCCC(C)CCCC,50,765.221144
CCCCCCCCCCCCC(C)CCCC,75,748.597225
CCCCCCCCCCCCC(C)CCCC,100,731.574825
